"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"CHP","PLDR","Penguin Ladder","48.1",5250,1971,0.15,"0",5250,1971,0.153958944,"0",5250,1,0.153958944,"0",5250,1971,0.153958944,"0",167,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2612864.44047225,1848642.18795513,70.4891236881599,78.4648911953859,0.228432121633853,0.235078836937681
"CHP","PKUP","Pickup Point","48.1",300,1971,0.01,"0",300,1971,0.008797654,"0",300,1,0.008797654,"0",300,1971,0.008797654,"0",110,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2612987.34523731,1853866.47222847,62.4672296782823,69.3895341632237,0.222382257317296,0.228499669412808
"CHP","PILL","Pillar Ridge","48.1",10370,1977,0.3,"0",10370,1977,0.304105572,"0",10370,1,0.304105572,"0",10370,1977,0.304105572,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2584700.35085924,1862636.41248788,237.48541014082,248.141197680327,0.159058188220791,0.238892227479717
"CHP","PING","Pinguino Island","48.1",3393,2018,0.1,"0",500,1984,0.014662757,"0",3283,10,0.09627566,"0",3872,2014,0.113548387,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2497669.10372086,1385295.61476464,301.387328488729,293.566689960285,1.11696181394943,0.952956341340937
"CHP","PPPT","Pink Pool Point","48.1",58500,1976,1.72,"1",58500,1976,1.715542522,"1",58500,1,1.715542522,"1",58500,1976,1.715542522,"1",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2576489.37921289,1866506.81424167,157.873430115876,160.804289986382,0.192646626889938,0.262002133076046
"CHP","PIRI","Pirie Peninsula","48.2",16930,1983,0.5,"0",16930,1983,0.496480938,"0",16930,1,0.496480938,"0",16930,1983,0.496480938,"0",12,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2286687.97942889,2313827.71566213,62.5842007305912,307.680387028446,0.0329685326679881,0.0731113068912027
"CHP","MART","Point Martin","48.2",10000,1983,0.29,"0",10000,1983,0.293255132,"0",10000,1,0.293255132,"0",10000,1983,0.293255132,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2282378.27482486,2304916.30161454,141.830823070079,185.770945283882,0.0181762580363183,0.0614571751865336
"CHP","PRAE","Point Rae","48.2",400,1983,0.01,"0",400,1983,0.011730205,"0",400,1,0.011730205,"0",400,1983,0.011730205,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2280066.65737248,2309464.65214471,138.347754793089,176.623563963438,0.0709733810806484,0.0946048226527161
"CHP","PTHO","Point Thomas","48.1",1,1996,0,"0",0,1994,0,"0",12,10,0.000337243,"0",610,1981,0.017888563,"0",122,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2627671.9002006,1612669.13345772,148.528254378232,136.863213743094,1.06404411588788,0.724772220504335
"CHP","WILD","Point Wild","48.1",10000,2006,0.29,"0",10000,2006,0.293255132,"0",10000,1,0.293255132,"0",10000,2006,0.293255132,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621659.03757419,1845200.06193775,56.3063605633307,23.0024081564459,0.159074293647972,0.183729828245762
"CHP","PTWD","Point Wordie","48.1",11640,1971,0.34,"0",11640,1971,0.341348974,"0",11640,1,0.341348974,"0",11640,1971,0.341348974,"0",205,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2622641.61439554,1814107.61594916,231.705920052012,227.535895356468,0.351898046630668,0.583421178990892
"CHP","PCHA","Port Charcot","48.1",18,2018,0,"0",3,1986,8.79765e-05,"0",18,15,0.000527859,"0",25,2010,0.000733138,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2473020.99281478,1204784.05890885,306.794502368774,318.627719944038,0.472467233925851,0.351046291119596
"CHP","POPO","Pottinger Point","48.1",175250,1987,5.14,"1",55861,1980,1.638152493,"1",115556,2,3.38872434,"1",175250,1987,5.139296188,"1",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2647360.81336161,1631330.79029893,341.13229277437,342.493104818465,0.948519024840037,0.809498414705885
