"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"GEP","CUVE","Cuverville Island","48.1",6903,2018,1.78,"1",990,2010,0.26,"0",6142,16,1.59,"1",9648,2015,2.49,"1",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2481564.66650362,1284892.61427777,329.784548918257,323.790034856742,0.334327660813872,0.412296413722381
"GEP","DAMO","Dorian Bay/Damoy Point","48.1",1519,2019,0.39,"0",619,1983,0.16,"0",2048,20,0.53,"0",2560,2014,0.66,"0",245,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2487463.96890232,1240377.25139363,147.824060699301,119.731306540511,0.490401588596519,0.332679975325172
"GEP","DANC","Danco Island","48.1",2623,2018,0.68,"0",1573,1992,0.41,"0",2623,15,0.68,"0",3632,2009,0.94,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2475785.99070559,1283665.47210953,312.651792725598,296.842766213357,0.601577920583313,0.564532495563897
"GEP","DOBE","Dorian Beacon","48.1",164,2019,0.04,"0",12,2015,0,"0",178,12,0.05,"0",200,2016,0.05,"0",245,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2488165.85892704,1239936.26359017,148.888692088556,124.148687095206,0.531346567226624,0.343931157329293
"GEP","DUND","Dundee Island","48.1",40,1895,0.01,"0",40,1895,0.01,"0",40,1,0.01,"0",40,1895,0.01,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2429442.73244093,1640778.21500148,75.9718409842318,179.940285816813,0.00347396919015114,7.20289713290745e-17
"GEP","DUPT","Duthiers Point","48.1",354,2018,0.09,"0",185,2011,0.05,"0",322,4,0.08,"0",485,2010,0.13,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2473605.3089598,1270283.70593071,337.144807562359,345.7230454972,0.547823442960548,0.380680508954386
"GEP","DURV","d'Urville Monument","48.1",962,2016,0.25,"0",962,2016,0.25,"0",962,1,0.25,"0",962,2016,0.25,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2444168.12448509,1630402.67305584,210.784419135431,201.537911060773,0.999498519284588,0.750968249269288
"GEP","EARL","Earle Island","48.1",847,2015,0.22,"0",847,2015,0.22,"0",847,1,0.22,"0",847,2015,0.22,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2395030.56266275,1690553.88346194,134.394068778092,6.87141754322828,0.0615367581000861,0.00051421461999534
"GEP","ELPT","Elephant Point","48.1",400,1958,0.1,"0",400,1958,0.1,"0",400,1,0.1,"0",400,1958,0.1,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2639652.22185361,1471789.29906342,173.688390171751,162.667360704697,0.624819375052762,0.546095866857841
"GEP","FORT","Fort Point (Greenwich Island)","48.1",1006,2018,0.26,"0",282,1999,0.07,"0",720,5,0.19,"0",1006,2018,0.26,"0",140,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621083.8596586,1539010.88052142,137.564326910523,146.870180951588,0.4252069958368,0.420999887076706
"GEP","GALE","Galindez Island East","48.1",391,2015,0.1,"0",93,2008,0.02,"0",380,4,0.1,"0",588,2013,0.15,"0",222,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2459005.16220967,1186617.65275703,271.954359353345,274.46517817428,0.464026384877209,0.272794546032178
"GEP","GALS","Galindez Island South","48.1",49,2013,0.01,"0",48,2012,0.01,"0",48,2,0.01,"0",49,2013,0.01,"0",221,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2458680.98161536,1186138.51366327,275.03854899538,273.002979804713,0.458676894973511,0.271854437644662
"GEP","GEOR","Georges Point (Ronge Island)","48.1",2301,2019,0.59,"0",1100,1988,0.28,"0",2408,15,0.62,"0",3949,2016,1.02,"1",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2484019.30043079,1283767.49947968,344.925861644634,323.432616561708,0.182163832163285,0.17001245026098
"GEP","GERL","Gerlache Island","48.1",1023,1985,0.26,"0",1023,1985,0.26,"0",1512,2,0.39,"0",2000,1979,0.52,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2524733.98940486,1219743.11099516,290.867046035887,290.931427911341,0.671233039684196,0.585183918594014
"GEP","GLAN","Glandaz Point","48.1",199,2015,0.05,"0",63,2010,0.02,"0",116,6,0.03,"0",199,2015,0.05,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2469149.49391795,1206467.2985545,315.742621249085,312.923051048813,0.73659578674919,0.669279645595615
"GEP","GOSL","Gosling Islands","48.2",874,1984,0.23,"0",874,1984,0.23,"0",874,1,0.23,"0",874,1984,0.23,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2340958.38920168,2267136.69614638,195.835936640058,178.153311051114,0.584373572853081,0.444787886477084
"GEP","GOUR","Gourdin Island","48.1",1320,2015,0.34,"0",568,1997,0.15,"0",944,2,0.24,"0",1320,2015,0.34,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2494759.57571664,1601152.21308742,7.96406638144163,4.4973393605768,0.726263474798383,0.62982867620431
"GEP","GREE","The Green Glen","48.1",60,1970,0.02,"0",60,1970,0.02,"0",60,1,0.02,"0",60,1970,0.02,"0",220,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2618208.94724774,1815233.37822152,188.364668028619,187.773571612827,0.421583970376921,0.44085462076616
"GEP","GRIB","Georges Rib","48.1",500,1971,0.13,"0",500,1971,0.13,"0",500,1,0.13,"0",500,1971,0.13,"0",179,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2619677.10376993,1836158.01755588,119.617881700858,141.318964476445,0.314447115316492,0.284501995553605
"GEP","HANN","Hannah Point","48.1",1885,2004,0.49,"0",1016,1987,0.26,"0",1232,4,0.32,"0",1885,2004,0.49,"0",185,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2637154.99118208,1485147.99272188,170.796707310285,174.552980731721,0.292466650928796,0.330458141226166
"GEP","HARM","Harmony Point","48.1",3347,1995,0.86,"0",3347,1995,0.86,"0",3652,2,0.94,"0",3957,1988,1.02,"1",327,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2635244.02577899,1568272.52914661,247.663119837574,260.838992081716,0.203690413337597,0.255292897037148
"GEP","HERO","Heroina Island","48.1",999,2015,0.26,"0",215,1996,0.06,"0",607,2,0.16,"0",999,2015,0.26,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2398151.79117896,1703754.96834318,35.1652509601423,307.91969639283,0.0759847082526366,0.00265139557659912
"GEP","HOPE","Hope Bay","48.1",467,2017,0.12,"0",467,2017,0.12,"0",493,2,0.13,"0",519,2015,0.13,"0",60,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2466831.61817366,1602113.85296449,57.3010464033847,64.1126140004783,1.06944906251631,0.798792803362853
"GEP","HOVG","Hovgaard Island","48.1",2557,2018,0.66,"0",2557,2018,0.66,"0",2557,1,0.66,"0",2557,2018,0.66,"0",320,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2468568.34742279,1197267.07861277,291.534982943163,290.983631695785,0.534381325311904,0.306510956819131
"GEP","HUMP","Humphries Heights","48.1",58,2015,0.01,"0",16,2010,0,"0",50,7,0.01,"0",400,2008,0.1,"0",309,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2470752.34224924,1212350.72298536,326.808993145855,337.585829442543,0.569756710453173,0.488584687728639
"GEP","HURE","Hurd Peninsula (east)","48.1",100,1987,0.03,"0",100,1987,0.03,"0",100,1,0.03,"0",100,1987,0.03,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2627014.5203095,1493625.79422532,231.012917691295,237.919382676243,0.769919827187731,0.74611196162524
"GEP","HURW","Hurd Peninsula (west)","48.1",0,2010,0,"0",0,2010,0,"0",5,2,0,"0",10,1987,0,"0",255,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2629814.72483398,1493578.44483948,224.597486519371,235.67871584413,0.742750826883278,0.677299114589618
"GEP","HUTB","Hut Bluff","48.1",120,1970,0.03,"0",120,1970,0.03,"0",120,1,0.03,"0",120,1970,0.03,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2619139.60893794,1824420.05888159,129.634023513007,127.612015579634,0.711835046783307,0.758238846897168
"GEP","JADE","Jade Point","48.1",1,2001,0,"0",1,2001,0,"0",1,1,0,"0",1,2001,0,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2463490.04134838,1563770.37770847,140.510130911012,149.136190539526,0.769079877286766,0.572702365221145
"GEP","JOHN","Johnson's Dock","48.1",66,1987,0.02,"0",66,1987,0.02,"0",66,1,0.02,"0",66,1987,0.02,"0",255,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2630167.92122437,1496117.34697319,227.298303090326,239.07900021875,0.908143818228745,0.737806119638594
"GEP","JONA","Jonassen Island","48.1",45,2016,0.01,"0",45,2016,0.01,"0",120,3,0.03,"0",300,1995,0.08,"0",352,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2444106.03632617,1606491.43925689,72.7828283331632,35.2706440954341,0.19509900335164,0.257321096272976
"GEP","JOUB","Joubin Islands","48.1",104,1990,0.03,"0",41,1983,0.01,"0",58,4,0.01,"0",104,1990,0.03,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2510849.43688743,1203040.58882308,229.919048930507,240.111856607214,0.227862616230729,0.0590410895098826
"GEP","JOUG","Jougla Point","48.1",1003,2018,0.26,"0",627,1983,0.16,"0",1352,25,0.35,"0",1934,2001,0.5,"0",245,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2486153.14567874,1239918.66536558,134.523220170208,52.4067651883862,0.358229781221503,0.164922313414575
"GEP","KETL","Ketley Point","48.1",200,1986,0.05,"0",200,1986,0.05,"0",200,1,0.05,"0",200,1986,0.05,"0",330,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2482343.10705413,1277772.68656961,314.221626906373,305.564366477889,0.135023692264627,0.104479605801506
"GEP","KNOB","Knobble Head, Bransfield Island","48.1",800,1960,0.21,"0",800,1960,0.21,"0",800,1,0.21,"0",800,1960,0.21,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2477276.56864969,1635361.87411832,259.473284705783,222.056047331447,0.498795174518852,0.201632616271604
"GEP","LAUT","Lautaro Neck","48.1",206,2010,0.05,"0",206,2010,0.05,"0",206,1,0.05,"0",206,2010,0.05,"0",45,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2477492.48017212,1256756.87773799,339.442719160286,341.537559539852,0.137680979433121,0.133600956521858
"GEP","LEGU","Cape Leguillou","48.1",6,1990,0,"0",6,1990,0,"0",6,1,0,"0",6,1990,0,"0",330,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2528916.66190127,1469324.91754325,45.5195757375724,269.27224686761,0.057237945136133,0.000823422172426709
