"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"ADP","CONI","Conical Island (Aviation Islands)","88.1",128,1985,0,"0",128,1985,0,"0",128,1,0,"0",128,1985,0,"0",358,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",823907.047646441,-2122324.2064428,24.001813692103,22.4097458499675,0.898702025759349,0.671613904391715
"ADP","CORM","Cormorant Island","48.1",693,1986,0.02,"0",623,1983,0.02,"0",795,7,0.02,"0",905,1984,0.02,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2499701.50282463,1220984.80752684,225.235952446734,216.950176665709,0.767079338645735,0.789815904631639
"ADP","CORN","Cape Cornish (NE Buckle)","88.1",401,2005,0.01,"0",401,2005,0.01,"0",467,2,0.01,"0",533,1984,0.01,"0",5,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",740862.282918495,-2456007.48330983,43.2675328235134,8.86896681858993,0.0135556908063839,0.0676226800367713
"ADP","CORP","Cormorant Point","48.2",96,2004,0,"0",96,2004,0,"0",109,2,0,"0",122,1993,0,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2284135.1923444,2305603.77211936,169.156252458604,205.004816900113,0.0448579790629732,0.0696950028851749
"ADP","COTT","Cape Cotter","88.1",49198,2013,1.3,"1",21280,2006,0.56,"0",40988,10,1.08,"1",58776,1987,1.55,"1",80,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",324166.02324791,-1898883.79657878,93.7599290875343,84.8620214065869,1.03790452578653,0.861600772611685
"ADP","CROZ","Cape Crozier","88.1",280787,2013,7.41,"1",67114,2001,1.77,"1",158760,28,4.19,"1",282515,2009,7.45,"1",41,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",253475.763263915,-1344054.02798934,5.7110794104119,6.23493213223072,1.68241485259738,1.46480129020283
"ADP","CRUZ","Cruzen Island","88.2",226,2011,0.01,"0",226,2011,0.01,"0",226,1,0.01,"0",226,2011,0.01,"0",355,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1064973.07232954,-1283978.68982383,306.414442203847,342.993935482511,0.0175705164606796,0.00228225281784113
"ADP","CSOU","Coulman South","88.1",24947,2013,0.66,"0",10760,1998,0.28,"0",14842,11,0.39,"0",25226,1987,0.67,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",316912.921913226,-1775172.77592277,115.799114649841,101.911228224219,0.462044027106765,0.494033512684182
"ADP","CURZ","Curzon Islands","58.4.1",14694,2011,0.39,"0",12641,1997,0.33,"0",13668,2,0.36,"0",14694,2011,0.39,"0",355,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1590110.51264374,-2003840.9946205,9.44323378369992,8.0246725621971,1.26524732044618,1.0674475437025
"ADP","DARB","Darbel Island","48.1",324,2013,0.01,"0",324,2013,0.01,"0",487,2,0.01,"0",650,1984,0.02,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2375004.3867554,1062375.87934493,288.362765523023,280.128007931848,0.595077322075602,0.337324698014457
"ADP","DARW","Darwin Island","48.1",5804,2015,0.15,"0",5804,2015,0.15,"0",6612,2,0.17,"0",7419,2000,0.2,"0",145,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2397665.2013811,1696008.64108492,104.629389072691,119.702825352325,0.0577969379593128,0.0511375558422017
"ADP","DARX","Darboux Island","48.1",0,2013,0,"0",0,2013,0,"0",0,1,0,"0",0,2013,0,"0",309,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2442607.43828648,1180013.7575492,279.430798307733,267.6270368389,0.630490964230508,0.363071976736673
"ADP","DAVI","Davis Island","58.4.1",8418,2011,0.22,"0",8418,2011,0.22,"0",8574,2,0.23,"0",8730,1993,0.23,"0",20,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2437766.33912334,-813035.603940736,12.1791234024266,20.9229707035363,1.21049202288749,0.888125286363846
"ADP","DEEI","Dee Island","48.1",0,2010,0,"0",0,2010,0,"0",0,1,0,"0",0,2010,0,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2638362.86362722,1536575.02575077,359.201612566173,351.498635263681,0.266181401849009,0.333700055484201
"ADP","DENI","Cape Denison","58.4.1",13834,2011,0.37,"0",13834,2011,0.37,"0",13834,1,0.37,"0",13834,2011,0.37,"0",1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1534963.09620172,-2012353.89768486,9.53192508010668,8.06103556307109,1.73684511956967,1.5644201199113
"ADP","DESC","Descazes Island","48.1",0,2013,0,"0",0,2013,0,"0",0,1,0,"0",0,2013,0,"0",231,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2306036.43962502,956483.899572543,225.226968298245,236.10541239127,1.51072580239564,1.01995923921415
"ADP","DETA","Detaille Island","48.1",430,2013,0.01,"0",430,2013,0.01,"0",469,4,0.01,"0",506,2007,0.01,"0",355,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2340213.99069699,1003660.08330199,302.782435576745,293.622226698801,0.495409683842753,0.289327094602394
"ADP","DEVI","Devil Island","48.1",14681,2008,0.39,"0",8802,2004,0.23,"0",11742,2,0.31,"0",14681,2008,0.39,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2436245.03571559,1564708.10134402,90.5251072670869,60.2379228553855,0.35745413817933,0.305132477977593
"ADP","DOME","Dome Island (Aviation Islands)","88.1",161,1985,0,"0",161,1985,0,"0",161,1,0,"0",161,1985,0,"0",358,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",823907.047646441,-2122324.2064428,24.001813692103,22.4097458499675,0.898702025759349,0.671613904391715
"ADP","DOU1","Douglas Islands 1","58.4.2",50,2005,0,"0",50,2005,0,"0",50,1,0,"0",50,2005,0,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2225182.57019288,1114808.23431874,358.952849902441,355.476798262015,0.588238186494341,0.366273367821948
"ADP","DOU2","Douglas Islands 2","58.4.2",500,2005,0.01,"0",500,2005,0.01,"0",500,1,0.01,"0",500,2005,0.01,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2224722.4360985,1114567.99392939,358.982210526746,355.653657479715,0.601152134589352,0.370358310089611
"ADP","DOWN","Downshire Cliffs","88.1",35640,2013,0.94,"0",12492,1990,0.33,"0",21571,10,0.57,"0",35640,2013,0.94,"0",45,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",330282.943222995,-1993350.19304283,55.3048596008582,55.0741520707418,0.711548501856612,0.711158989988889
"ADP","DREA","Dream Island","48.1",1887,2008,0.05,"0",1887,2008,0.05,"0",10000,3,0.26,"0",10700,1985,0.28,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2512218.26575577,1213069.27537395,253.741705315628,242.384842535397,0.600857522165789,0.52054772796579
"ADP","DUKE","Duke of York Island","88.1",8548,2013,0.23,"0",2307,1990,0.06,"0",4544,7,0.12,"0",16340,2011,0.43,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",347400.261664529,-1983054.08247525,34.2987374249602,26.0051520989015,1.48022155794853,1.39000430243118
"ADP","DURO","Duroch Islands","48.1",800,1990,0.02,"0",800,1990,0.02,"0",800,1,0.02,"0",800,1990,0.02,"0",345,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2500595.28094689,1569210.45557221,333.016764419212,326.067266430122,0.950232039217857,0.777905720742702
"ADP","DURV","d'Urville Monument","48.1",18415,2017,0.49,"0",10000,2006,0.26,"0",18415,3,0.49,"0",29170,2012,0.77,"0",179,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2444168.12448509,1630402.67305584,210.045937039855,210.563235627698,0.817947183417932,0.852546606440022
"ADP","DUTH","Duthoit Point","48.1",1,1994,0,"0",1,1994,0,"0",1,1,0,"0",1,1994,0,"0",155,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2623964.53527294,1586939.42641147,178.955888058207,163.071172409786,0.303726884299878,0.375114443890892
"ADP","EARL","Earle Island","48.1",21071,2015,0.56,"0",21071,2015,0.56,"0",22360,2,0.59,"0",23649,2001,0.62,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2395030.56266275,1690553.88346194,127.738276796401,130.571032955143,0.0995673936237696,0.0405413505867995
"ADP","EDEN","Eden Rocks","48.1",45374,2011,1.2,"1",45374,2011,1.2,"1",46114,2,1.22,"1",46855,1996,1.24,"1",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2420754.29950828,1651215.18511734,148.788712585175,134.118240380504,0.653693352744508,0.5287777336897
"ADP","EDMO","Edmonson Point","88.1",2698,2013,0.07,"0",1316,1991,0.03,"0",1792,11,0.05,"0",3015,2005,0.08,"0",80,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",441773.221672477,-1656419.33046708,105.971906184277,90.3512277727585,1.27794316501692,1.12294018674561
"ADP","EDWI","Edwards Islands","88.3",58058,2010,1.53,"1",58058,2010,1.53,"1",58058,1,1.53,"1",58058,2010,1.53,"1",271,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1718507.94846326,-396928.901661261,254.867295891015,254.952808348903,0.654744853676149,0.609471501546217
"ADP","EMPE","Emperor Island","48.1",700,1986,0.02,"0",700,1986,0.02,"0",700,1,0.02,"0",700,1986,0.02,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2268088.74007624,883834.848976477,174.293153947426,177.658698201679,0.224171223124653,0.162507897437294
"ADP","ETNA","Etna Island","48.1",226,2011,0.01,"0",226,2011,0.01,"0",226,1,0.01,"0",226,2011,0.01,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2443179.06678722,1699382.05464555,38.8836390869515,32.7311751850037,0.341012992992141,0.210832076071359
"ADP","EVEN","Cape Evensen (mainland)","48.1",163,2013,0,"0",163,2013,0,"0",1100,3,0.03,"0",1200,1984,0.03,"0",273,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2393334.29259152,1081486.87022174,289.796181455519,283.817852112296,0.64644919520609,0.526341151575569
"ADP","EVER","Cape Evensen (offshore rocks)","48.1",212,2013,0.01,"0",212,2013,0.01,"0",212,1,0.01,"0",212,2013,0.01,"0",273,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2394670.35259646,1080206.13557794,288.281908556912,281.668896995894,0.585552444296141,0.492144541369141
"ADP","FBER","Fortenberry","88.1",342,2011,0.01,"0",342,2011,0.01,"0",342,1,0.01,"0",342,2011,0.01,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",471559.064715797,-2055456.31494869,23.345690502536,16.6621362068375,1.15720112421156,1.07718301638516
"ADP","FERR","Ferrier Peninsula","48.2",35858,2004,0.95,"0",35858,2004,0.95,"0",38130,3,1.01,"1",61000,1983,1.61,"1",75,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2275071.21737826,2321199.29689908,114.524504753945,113.756443291972,0.0961556240168011,0.135875024981549
"ADP","FISH","Fish Islands","48.1",912,2013,0.02,"0",912,2013,0.02,"0",1037,4,0.03,"0",4000,1984,0.11,"0",327,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2401281.64267912,1101365.23021797,306.794758070159,298.464513740455,0.659449730085531,0.604380562140912
"ADP","FITC","Fitchie Bay","48.2",0,2004,0,"0",0,1993,0,"0",0,3,0,"0",3000,1983,0.08,"0",169,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2277946.07912647,2318540.38887195,69.949304439692,80.1158718312664,0.0913003747385688,0.103782892576201
"ADP","FIZK","Fizkin Island (islet northeast of Fizkin Island)","48.1",113,2013,0,"0",113,2013,0,"0",182,2,0,"0",250,1984,0.01,"0",100,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2456570.64785843,1120559.50465894,86.4298031754776,100.208599810364,0.154610787477923,0.145591866750061
"ADP","FLIE","Fliess Bay","48.1",77,2011,0,"0",77,2011,0,"0",77,1,0,"0",77,2011,0,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2434693.93671428,1689561.24481608,45.9033126480631,34.8495210089534,0.621592326183482,0.709390698860551
"ADP","FORB","Forbes Glacier","58.4.2",1028,2011,0.03,"0",1028,2011,0.03,"0",1530,2,0.04,"0",2032,2008,0.05,"0",3,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2181723.27219513,1146120.16680266,8.53000580376562,13.56239203913,1.60782360610544,1.37964454097232
"ADP","FRAE","Franklin Island East","88.1",255,2011,0.01,"0",255,2011,0.01,"0",966,12,0.03,"0",1944,2005,0.05,"0",110,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",303571.482759463,-1480209.60708041,230.201036443537,173.339251886762,0.0273743973835982,0.0173277332450061
"ADP","FRAM","Fram Islands","58.4.1",878,2011,0.02,"0",801,1998,0.02,"0",840,2,0.02,"0",878,2011,0.02,"0",9,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1659771.23538206,-1965813.24339608,16.1595458866268,19.3716756753463,1.35518668327916,1.17919541932871
"ADP","FRAW","Franklin Island West","88.1",41339,2011,1.09,"1",41339,2011,1.09,"1",54840,10,1.45,"1",94338,2005,2.49,"1",115,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",305343.754018331,-1479428.74233496,203.572373738916,187.482947750513,0.0147747622710971,0.0170763697546018
"ADP","GERD","Gerd Island","48.2",1086,2011,0.03,"0",1086,2011,0.03,"0",1086,1,0.03,"0",1086,2011,0.03,"0",225,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2332665.05718218,2272881.64070196,211.321353551585,200.517878024473,0.225944321690983,0.395711352304014
"ADP","GERL","Gerlache Island","48.1",171,1985,0,"0",171,1985,0,"0",171,1,0,"0",171,1985,0,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2524733.98940486,1219743.11099516,282.560117790789,287.405635530961,0.671854745166219,0.649937501172889
"ADP","GING","Ginger Island","48.1",1336,2011,0.04,"0",1336,2011,0.04,"0",1336,1,0.04,"0",1336,2011,0.04,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2279817.23258389,889514.570177592,173.730776674232,170.331809524306,0.614460493117351,0.623358427638167
"ADP","GNEY","Gibbney Island","58.4.2",12246,2011,0.32,"0",12246,2011,0.32,"0",12246,1,0.32,"0",12246,2011,0.32,"0",3,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2186620.69200609,1147003.7127762,7.92783434184824,10.6766865860279,1.29918602542391,1.03967770327664
"ADP","GOPT","Gourlay Point","48.2",3926,2011,0.1,"0",3926,2011,0.1,"0",5050,2,0.13,"0",6174,1978,0.16,"0",121,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2320332.99349934,2273325.06807245,182.701358800414,176.64187002919,0.162484047287128,0.22043870171825
"ADP","GOSL","Gosling Islands","48.2",9470,1984,0.25,"0",9470,1984,0.25,"0",9470,1,0.25,"0",9470,1984,0.25,"0",190,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2340958.38920168,2267136.69614638,199.962990755074,200.455105859573,0.18381118263811,0.298823333592988
"ADP","GOUR","Gourdin Island","48.1",24239,2015,0.64,"0",16334,1998,0.43,"0",20286,2,0.54,"0",24239,2015,0.64,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2494759.57571664,1601152.21308742,4.23087698100654,6.24682721978631,0.700774623260855,0.680407283603514
"ADP","GRAP","Graptolite Island","48.2",16300,2004,0.43,"0",16300,2004,0.43,"0",18500,3,0.49,"0",30000,1983,0.79,"0",179,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2276500.76805137,2319651.29063243,115.01713689364,118.32514430414,0.130162474182765,0.15772969257775
"ADP","GREI","Green Island","48.1",0,2013,0,"0",0,2013,0,"0",0,1,0,"0",0,2013,0,"0",262,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2449339.30941661,1186763.57974062,268.485284232601,255.873752740882,0.823722462263791,0.668638798547019
"ADP","HANN","Hannah Point","48.1",0,1995,0,"0",0,1995,0,"0",1,2,0,"0",2,1987,0,"0",185,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2637154.99118208,1485147.99272188,215.906567083989,178.05607231095,0.143826689021017,0.269803080346296
"ADP","HANS","Cape Hansen, Coronation Island","48.2",5980,2012,0.16,"0",5980,2012,0.16,"0",9680,2,0.26,"0",13381,2003,0.35,"0",162,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2326188.4671955,2279244.93531333,155.206674738974,166.687634501263,0.173337476514784,0.299421300563518
"ADP","HASW","Haswell Island","58.4.1",4011,2012,0.11,"0",4011,2012,0.11,"0",4011,1,0.11,"0",4011,2012,0.11,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2582462.07281135,-135793.069066414,353.861557934597,358.518147641616,1.18813355446341,0.981015823276313
"ADP","HBAY","Harald Bay","88.1",21033,2012,0.55,"0",21033,2012,0.55,"0",21033,1,0.55,"0",21033,2012,0.55,"0",5,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",867212.038369081,-2113367.68337346,16.9636673666115,12.2996426767701,1.41239520047639,1.26542915611219
"ADP","HENR","Henry Islands","58.4.1",58,2009,0,"0",34,1960,0,"0",46,2,0,"0",58,2009,0,"0",2,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2190580.48727829,-1296568.97493757,349.351233509745,346.654268705088,1.56558727683775,1.41124692912701
"ADP","HERO","Heroina Island","48.1",292363,2015,7.71,"1",276938,1996,7.31,"1",284650,2,7.51,"1",292363,2015,7.71,"1",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2398151.79117896,1703754.96834318,79.4630050850228,108.857298862172,0.0877263642378652,0.0429696980874273
"ADP","HINO","Cape Hinode","58.4.2",360,2009,0.01,"0",360,2009,0.01,"0",370,3,0.01,"0",433,1984,0.01,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1628162.93356822,1766822.44632386,326.511602183279,324.889543683684,1.04699950651495,0.918425219651753
"ADP","HOKU","Hokuro Cove","58.4.2",400,2004,0.01,"0",277,1981,0.01,"0",388,21,0.01,"0",750,1988,0.02,"0",329,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1455913.0226058,1758083.98127332,284.679690347518,277.341213145535,1.1238698979123,0.974522581928021
"ADP","HOLD","Holdfast Point (mainland and offshore rocks)","48.1",435,2013,0.01,"0",435,2013,0.01,"0",530,2,0.01,"0",625,1984,0.02,"0",310,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2344901.44536648,1015375.78243177,285.520885275722,271.803009232526,0.800201495859296,0.713726006985257
"ADP","HOLL","Holl/O'Connor","58.4.1",30514,2011,0.81,"0",16623,1990,0.44,"0",23568,2,0.62,"0",30514,2011,0.81,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2434819.10142869,-907025.170011589,316.911992844024,306.257996976936,1.27522381763987,1.00133616141812
"ADP","HOPE","Hope Bay","48.1",104139,2012,2.75,"1",104139,2012,2.75,"1",110638,4,2.92,"1",123850,1985,3.27,"1",60,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2466831.61817366,1602113.85296449,45.7109117152777,55.9895114773886,1.08070263288141,1.00896193075324
"ADP","HUMB","Humble Island","48.1",587,2011,0.02,"0",587,2011,0.02,"0",2393,7,0.06,"0",2560,1986,0.07,"0",225,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2505261.13910535,1217164.95245535,236.450247080675,230.670576652926,0.714651210945844,0.725699428200682
"ADP","IFOI","Ifo Island Area","58.4.1",839,1998,0.02,"0",839,1998,0.02,"0",839,1,0.02,"0",839,1998,0.02,"0",9,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1663828.1213297,-1963863.54712836,16.3472297588329,20.5716512714754,1.3525443758241,1.16465636459378
"ADP","INEX","Inexpressible Island","88.1",36117,2013,0.95,"0",18313,2002,0.48,"0",22932,14,0.61,"0",39468,2010,1.04,"1",95,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",462231.380187362,-1583652.3414217,107.037027897873,112.935015965147,1.74987164648436,1.40545859507909
"ADP","IVAN","Ivanhoff Head","58.4.1",6130,2009,0.16,"0",6130,2009,0.16,"0",6130,1,0.16,"0",6130,2009,0.16,"0",1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2404761.4120333,-834020.820967783,350.803580211194,350.578417624348,2.16846286279399,1.64675133803604
"ADP","JANE","Janet Rock","58.4.1",1899,2011,0.05,"0",1899,2011,0.05,"0",1899,1,0.05,"0",1899,2011,0.05,"0",1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1687272.69328442,-1952318.78021988,13.9083900388404,13.4520928909758,1.41604708181534,1.23784990127763
"ADP","JING","Jingle Island","48.1",592,2013,0.02,"0",592,2013,0.02,"0",592,1,0.02,"0",592,2013,0.02,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2462175.1928466,1131157.1033713,34.5367933513411,64.1285571320925,0.125496619114197,0.114711152465492
"ADP","JONE","Cape Jones","88.1",41,2013,0,"0",20,2011,0,"0",112,9,0,"0",247,1985,0.01,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",341974.391363662,-1797327.75013023,118.705731550878,110.585022694556,1.03813494480598,0.963631744316643
"ADP","JOUB","Joubin Islands","48.1",1251,1990,0.03,"0",363,1984,0.01,"0",878,3,0.02,"0",1251,1990,0.03,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2510849.43688743,1203040.58882308,246.657038085147,249.462791445715,0.311963475586188,0.172186198295734
"ADP","JULE","Cape Jules","58.4.1",56399,2011,1.49,"1",43259,1997,1.14,"1",49829,2,1.31,"1",56399,2011,1.49,"1",3,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1614324.94785655,-1987765.75312459,12.4461257262326,14.1779679617847,1.38847817267288,1.20081917412197
"ADP","KIDS","Kidson Island","58.4.2",1334,2011,0.04,"0",1000,1989,0.03,"0",1167,2,0.03,"0",1334,2011,0.04,"0",2,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2197104.54382133,1208517.69644538,10.4038204367852,14.826942211211,0.426323265104103,0.235055610178918
